Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-GEOD-61259	Human muscle Illumina Inf 450 DNA methylation data	methylation profiling by array	Homo sapiens	26	2014-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61259/E-GEOD-61259.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61259/
E-GEOD-61258	Human Liver Illumina Inf 450 DNA methylation data	methylation profiling by array	Homo sapiens	79	2014-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61258/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61258/
E-GEOD-61257	Human adipose Illumina Inf 450 DNA methylation data	methylation profiling by array	Homo sapiens	32	2014-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61257/E-GEOD-61257.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61257/
E-GEOD-61256	Obesity accelerates epigenetic aging of human liver	transcription profiling by array, methylation profiling by array	Homo sapiens	271	2014-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61256/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61256/
E-GEOD-53840	Whole blood DNA methylation samples from HIV positive men [2013 study]	methylation profiling by array	Homo sapiens	120	2014-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53840/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53840/
E-GEOD-52826	the whole-genome methylation profile of esophageal squamous cell carcinoma	methylation profiling by array	Homo sapiens	12	2014-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52826/E-GEOD-52826.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52826/
E-GEOD-41689	Epigenome analysis of control and KLF4-overexpressing podocytes	methylation profiling by array	Homo sapiens	2	2014-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-41689/E-GEOD-41689.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-41689/
E-GEOD-62727	Genome-wide DNA methylation analysis in permanent atrial fibrillation	methylation profiling by array	Homo sapiens	11	2014-10-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62727/E-GEOD-62727.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62727/E-GEOD-62727.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62727/
E-GEOD-62640	Analysis of sex differences in DNA methylation in human pancreatic islets	methylation profiling by array	Homo sapiens	87	2014-10-24	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62640/
E-GEOD-54843	Acute depletion redefines the division of labor among DNA methyltransferases in methylating the human genome	transcription profiling by array, methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens	56	2014-10-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54843/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54843/E-GEOD-54843.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54843/
E-GEOD-54840	Acute depletion redefines the division of labor among DNA methyltransferases in methylating the human genome [methylation]	methylation profiling by array	Homo sapiens	27	2014-10-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54840/E-GEOD-54840.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54840/
E-GEOD-62178	Mastermind-like protein 1 regulates DNA methylation and expression of early developmental gene clusters in human embryonic kidney cells	transcription profiling by array, methylation profiling by array	Homo sapiens	16	2014-10-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62178/E-GEOD-62178.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62178/E-GEOD-62178.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62178/
E-GEOD-62177	Mastermind-like protein 1 regulates DNA methylation and expression of early developmental gene clusters in human embryonic kidney cells (methylation)	methylation profiling by array	Homo sapiens	6	2014-10-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62177/E-GEOD-62177.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-62177/E-GEOD-62177.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-62177/
E-GEOD-60645	Genome-wide DNA methylation and expression analysis of lung carcinoma	transcription profiling by array, methylation profiling by array	Homo sapiens	253	2014-10-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60645/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-60645/
E-GEOD-56044	Genome-wide DNA methylation analysis of lung carcinoma	methylation profiling by array	Homo sapiens	136	2014-10-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56044/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56044/
E-GEOD-55613	Effects of SGI-110 on A2780 ovarian cancer xenografts	methylation profiling by array	Homo sapiens	6	2014-10-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55613/E-GEOD-55613.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55613/
E-GEOD-59796	DNA methylation dynamics during ex vivo differentiation and maturation of human dendritic cells	methylation profiling by array	Homo sapiens	12	2014-09-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59796/E-GEOD-59796.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59796/
E-GEOD-52114	H3K4me1 marks DNA regions hypomethylated during aging in human stem and differentiated cells	methylation profiling by array	Homo sapiens	58	2014-09-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52114/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52114/
E-GEOD-52113	H3K4me1 marks DNA regions hypomethylated during aging in human stem and differentiated cells [twins]	methylation profiling by array	Homo sapiens	24	2014-09-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52113/E-GEOD-52113.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52113/
E-GEOD-52112	H3K4me1 marks DNA regions hypomethylated during aging in human stem and differentiated cells [MSCs]	methylation profiling by array	Homo sapiens	34	2014-09-25	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52112/E-GEOD-52112.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52112/
E-GEOD-61653	DNA extracted from saliva for methylation studies of psychiatric traits	methylation profiling by array	Homo sapiens	128	2014-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61653/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61653/
E-GEOD-57853	Epigenome analysis of alcohol consumption in lymphocyte cell (LC) samples	methylation profiling by array	Homo sapiens	92	2014-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-57853/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-57853/
E-GEOD-54769	Tissue- and Aging-specific DNA-Methylation Patterns are erased in Mesenchymal Stromal Cells derived from Induced Pluripotent Stem Cells	transcription profiling by array, methylation profiling by array	Homo sapiens	20	2014-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54769/E-GEOD-54769.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54769/E-GEOD-54769.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54769/
E-GEOD-54767	Tissue- and Aging-specific DNA-Methylation Patterns are erased in Mesenchymal Stromal Cells derived from Induced Pluripotent Stem Cells. [Methylation profiling]	methylation profiling by array	Homo sapiens	12	2014-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54767/E-GEOD-54767.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54767/
E-GEOD-51814	Genome-wide DNase-Seq and methylation profiles in Hodgkin's and non-Hodgkin's lymphoma	ChIP-seq, methylation profiling by array	Homo sapiens	9	2014-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51814/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51814/
E-GEOD-51813	DNA Methylation in Hodgkin's and non-Hodgkin's lymphoma	methylation profiling by array	Homo sapiens	4	2014-09-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51813/E-GEOD-51813.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51813/
E-GEOD-61431	Methylomic profiling of human brain tissue supports a neurodevelopmental origin for schizophrenia	methylation profiling by array	Homo sapiens	87	2014-09-18	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61431/
E-GEOD-61279	Transcriptome and Epigenome analysis of fetal and adult liver samples	transcription profiling by array, methylation profiling by array	Homo sapiens	216	2014-09-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61279/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61279/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61279/
E-GEOD-61278	Epigenome analysis of fetal and adult liver samples	methylation profiling by array	Homo sapiens	110	2014-09-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61278/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61278/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61278/
E-GEOD-61454	DNA methylation from severely obese samples in liver, muscle, visceral adipose tissue and  subcutaneous adipose samples	methylation profiling by array	Homo sapiens	269	2014-09-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61454/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61454/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61454/
E-GEOD-61453	Epigenome analysis of the human visceral adipose tissue	methylation profiling by array	Homo sapiens	71	2014-09-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61453/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61453/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61453/
E-GEOD-61452	Epigenome analysis of the human muscle	methylation profiling by array	Homo sapiens	60	2014-09-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61452/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61452/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61452/
E-GEOD-61450	Epigenome analysis of the human subqutaneous adipose tissue	methylation profiling by array	Homo sapiens	71	2014-09-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61450/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61450/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61450/
E-GEOD-61446	Epigenome analysis of the human liver	methylation profiling by array	Homo sapiens	67	2014-09-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61446/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61446/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61446/
E-GEOD-60753	Epigenetic signatures of alcohol abuse and hepatitis infection during hepatocarcinogenesis	methylation profiling by array	Homo sapiens	199	2014-09-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60753/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-60753/
E-GEOD-61380	Methylomic profiling of human brain tissue supports a neurodevelopmental origin for schizophrenia	methylation profiling by array	Homo sapiens	33	2014-09-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61380/E-GEOD-61380.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61380/
E-GEOD-61343	Generation of a Panel of Induced Pluripotent Stem Cells From Chimpanzees: a Resource for Comparative Functional Genomics	RNA-seq of coding RNA, methylation profiling by array	Homo sapiens, Pan troglodytes	56	2014-09-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61343/E-GEOD-61343.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61343/
E-GEOD-61342	Generation of a Panel of Induced Pluripotent Stem Cells From Chimpanzees: a Resource for Comparative Functional Genomics (methylation array)	methylation profiling by array	Homo sapiens, Pan troglodytes	28	2014-09-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61342/E-GEOD-61342.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61342/
E-GEOD-58280	Multi-Omic Integrated networks connect DNA methylation and miRNA with skeletal muscle plasticity to chronic exercise in type 2 diabetic obesity [Methylation data]	methylation profiling by array	Homo sapiens	34	2014-09-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58280/E-GEOD-58280.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58280/
E-GEOD-58250	Multi-Omic Integrated networks connect DNA methylation and miRNA with skeletal muscle plasticity to chronic exercise in type 2 diabetic obesity	transcription profiling by array, methylation profiling by array	Homo sapiens	102	2014-09-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58250/E-GEOD-58250.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58250/E-GEOD-58250.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58250/
E-GEOD-48684	Global DNA methylation alterations reveal multiple pathways in the initiation and progression of colorectal cancer	methylation profiling by array	Homo sapiens	147	2014-09-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-48684/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-48684/
E-GEOD-61160	Codeletion of 1p and 19q Determines Distinct Gene Methylation and Expression Profiles in IDH-mutated Oligodendroglial Tumors	methylation profiling by array	Homo sapiens	51	2014-09-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61160/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61160/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61160/
E-GEOD-61107	Genome-wide DNA methylation analysis of human brain tissue from schizophrenia patients	methylation profiling by array	Homo sapiens	48	2014-09-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61107/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-61107/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-61107/
E-GEOD-53924	DNA methylation analysis of the autistic brain reveals dysregulated biological pathways	methylation profiling by array	Homo sapiens	45	2014-09-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53924/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53924/
E-GEOD-49576	Methylation data from medulloblastoma tumor samples	methylation profiling by array	Homo sapiens	83	2014-09-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49576/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49576/
E-GEOD-49377	Methylation profiling data from medulloblastoma tumor samples	methylation profiling by array	Homo sapiens	46	2014-09-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49377/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49377/
E-GEOD-60598	Early life Lead exposure causes distinct gender specific changes in the DNA methylation profile of DNA extracted from dried blood spots	methylation profiling by array	Homo sapiens	43	2014-09-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60598/E-GEOD-60598.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-60598/
E-GEOD-59685	Cross-tissue methylomic profiling implicates cortical deregulation of ANK1 in Alzheimer?s disease neuropathology	methylation profiling by array	Homo sapiens	531	2014-08-17	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59685/
E-GEOD-59489	DNA methylation modifications associated with Chronic Fatigue Syndrome	methylation profiling by array	Homo sapiens	24	2014-08-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59489/E-GEOD-59489.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59489/
E-GEOD-46401	Genome-wide DNA methylation aberrations in human atherosclerosis	methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens	51	2014-08-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46401/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46401/
E-GEOD-46394	Genome-wide DNA methylation aberrations in human atherosclerosis (450K)	methylation profiling by array	Homo sapiens	49	2014-08-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46394/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46394/
E-GEOD-60185	Genome-wide DNA methylation profiles in progression to in situ and invasive carcinoma of the breast with impact on gene transcription and prognosis	methylation profiling by array	Homo sapiens	285	2014-08-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60185/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-60185/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-60185/
E-GEOD-54848	Critical role of transient activation of human endogenous retroviruses during reprogramming toward pluripotency	transcription profiling by array, methylation profiling by array	Homo sapiens	137	2014-08-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54848/E-GEOD-54848.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54848/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54848/
E-GEOD-55521	Methylome of a low-grade invasive GIST	methylation profiling by array	Homo sapiens	1	2014-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55521/E-GEOD-55521.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55521/
E-GEOD-51815	Gene Body Methylation Directly Increases Gene Expression and is a Therapeutic Target for Genes Upregulated in Cancer	transcription profiling by array, methylation profiling by array	Homo sapiens	40	2014-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51815/E-GEOD-51815.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51815/
E-GEOD-51810	Gene Body Methylation Directly Increases Gene Expression and is a Therapeutic Target for Genes Upregulated in Cancer (methylation)	methylation profiling by array	Homo sapiens	22	2014-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51810/E-GEOD-51810.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51810/
E-GEOD-39958	Promoter methylation data from genomic DNA in patient with rectal cancer	methylation profiling by array	Homo sapiens	45	2014-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-39958/E-GEOD-39958.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-39958/
E-GEOD-58477	Differential methylation in CN-AML preferentially targets non-CGI regions and is dictated by DNMT3A mutational status and associated with predominant hypomethylation of HOX genes	methylation profiling by array	Homo sapiens	72	2014-07-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58477/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58477/
E-GEOD-55734	Genome-wide profiling and validation for forensic tissue-specific DNA methylation markers	methylation profiling by array	Homo sapiens	16	2014-07-31	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55734/E-GEOD-55734.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55734/
E-GEOD-54690	Transcriptome-Methylome study of blood samples from flavanol diet intervention Paper title: Dietary flavanols modulate the transcription of genes associated with cardiovascular pathology and induces complex changes of their DNA methylation state	transcription profiling by array, methylation profiling by array	Homo sapiens	27	2014-07-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54690/E-GEOD-54690.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54690/E-GEOD-54690.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54690/
E-GEOD-54643	Dietary flavanols modulate the transcription of genes involved in cardiovascular pathology with complex changes of their DNA methylation state	methylation profiling by array	Homo sapiens	20	2014-07-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-54643/E-GEOD-54643.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-54643/
E-GEOD-55889	Matrix Elasticity Does Not Affect Replicative Senescence or DNA Methylation Patterns of Mesenchymal Stem Cells	transcription profiling by array, methylation profiling by array	Homo sapiens	29	2014-07-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55889/E-GEOD-55889.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55889/E-GEOD-55889.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55889/
E-GEOD-55888	Matrix Elasticity Does Not Affect Replicative Senescence or DNA Methylation Patterns of Mesenchymal Stem Cells [DNAm profiling]	methylation profiling by array	Homo sapiens	20	2014-07-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55888/E-GEOD-55888.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55888/
E-GEOD-52074	Human rhinovirus infection causes different DNA methylation changes in nasal epithelial cells from healthy and asthmatic subjects	methylation profiling by array	Homo sapiens	18	2014-07-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-52074/E-GEOD-52074.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-52074/
E-GEOD-59524	Characterization of Functional Methylomes by Different Methods to Identify Novel Disease Associated Variants	methylation profiling by array	Homo sapiens	24	2014-07-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59524/E-GEOD-59524.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59524/E-GEOD-59524.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59524/
E-GEOD-58298	Stability of the CpG island methylator phenotype during glioblastoma progression	methylation profiling by array	Homo sapiens	40	2014-07-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58298/E-GEOD-58298.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58298/
E-GEOD-59250	DNA Methylation Analysis of Systemic Lupus Erythematosus	methylation profiling by array	Homo sapiens	434	2014-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59250/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59250/
E-GEOD-59157	Methylome analysis of normal kidney, nephrogenic rest and Wilms tumor	methylation profiling by array	Homo sapiens	95	2014-07-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-59157/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-59157/
E-GEOD-53096	Epigenetic and transcriptional aberrations in human pluripotent stem cells reflect differences in reprogramming mechanisms	genotyping by array, RNA-seq of coding RNA, methylation profiling by array	Homo sapiens	56	2014-07-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53096/E-GEOD-53096.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53096/
E-GEOD-53060	Epigenetic and transcriptional aberrations in human pluripotent stem cells reflect differences in reprogramming mechanisms [methylation array]	methylation profiling by array	Homo sapiens	11	2014-07-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53060/E-GEOD-53060.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53060/
E-GEOD-49149	Genome-wide DNA methylation patterns in pancreatic ductal adenocarcinoma (PDAC)	methylation profiling by array	Homo sapiens	196	2014-07-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49149/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49149/
E-GEOD-55599	DNA methylation status is more sensitive than gene expression at detecting cancer in prostate core biopsies	transcription profiling by array, methylation profiling by array	Homo sapiens	96	2014-07-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55599/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55599/
E-GEOD-55598	DNA methylation sensitivity at detecting cancer in prostate core biopsies [DNA Methylation Profiles]	methylation profiling by array	Homo sapiens	48	2014-07-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55598/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55598/
E-GEOD-53918	Differentiation of human limbal-derived induced pluripotent stem cells into limbal-like epithelium	methylation profiling by array	Homo sapiens	12	2014-06-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-53918/E-GEOD-53918.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-53918/
E-GEOD-58651	Epigenome Wide Association Study unveils differential methylation of Leukocyte cell adhesion molecules in neonatal sepsis	methylation profiling by array	Homo sapiens	6	2014-06-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58651/E-GEOD-58651.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58651/
E-GEOD-49794	DNA methylation analysis of breast cancer cell-lines	methylation profiling by array	Homo sapiens	5	2014-06-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49794/E-GEOD-49794.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49794/
E-GEOD-46073	Gene expression and genome-wide location analysis of breast cancer cell-lines	ChIP-seq, RNA-seq of coding RNA, methylation profiling by array	Homo sapiens	41	2014-06-17	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46073/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46073/
E-GEOD-55440	Banking Placental Tissue: An Optimized Collection Procedure for Genome-Wide Analysis of Nucleic Acids	transcription profiling by array, methylation profiling by array	Homo sapiens	120	2014-06-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55440/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55440/
E-GEOD-55438	Banking Placental Tissue: An Optimized Collection Procedure for Genome-Wide Analysis of Nucleic Acids [methylation]	methylation profiling by array	Homo sapiens	48	2014-06-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-55438/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-55438/
E-GEOD-58218	Integrated epigenetic and copy-number profiling identifies three clinically and biologically relevant groups of anaplastic glioma	methylation profiling by array	Homo sapiens	228	2014-06-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-58218/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-58218/
E-GEOD-56454	Seminoma and embryonal carcinoma footprints identified by analysis of integrated genome-wide epigenetic and expression profiles of germ cell cancer cell lines	ChIP-seq, transcription profiling by array, methylation profiling by array	Homo sapiens	10	2014-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-56454/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-56454/
